행정구역,총인구수,연령구간인구수,2020년12월_계_0~9세,2020년12월_계_10~19세,2020년12월_계_20~29세,2020년12월_계_30~39세,2020년12월_계_40~49세,2020년12월_계_50~59세,2020년12월_계_60~69세,2020년12월_계_70~79세,2020년12월_계_80~89세,2020년12월_계_90~99세,2020년12월_계_100세 이상
전라남도 영암군 미암면(4683039000),2287.0,2287.0,69.0,106.0,155.0,147.0,219.0,389.0,481.0,408.0,288.0,24.0,1.0
전라남도 무안군 (4684000000),86132.0,86132.0,7795.0,9241.0,8828.0,10269.0,13519.0,12872.0,10845.0,7913.0,4196.0,620.0,34.0
전라남도 무안군 무안읍(4684025000),10646.0,10646.0,712.0,1113.0,1302.0,934.0,1533.0,1874.0,1560.0,1067.0,491.0,60.0,0.0
전라남도 무안군 일로읍(4684025300),12902.0,12902.0,1828.0,1170.0,973.0,2074.0,1919.0,1602.0,1478.0,1140.0,624.0,93.0,1.0
전라남도 무안군 삼향읍(4684025600),5542.0,5542.0,168.0,312.0,498.0,334.0,596.0,1150.0,1169.0,806.0,429.0,75.0,5.0
전라남도 무안군 삼향읍남악출장소(4684025800),32829.0,32829.0,4452.0,5311.0,4021.0,5543.0,7100.0,3813.0,1634.0,653.0,263.0,37.0,2.0
전라남도 무안군 몽탄면(4684032000),3120.0,3120.0,44.0,148.0,232.0,147.0,266.0,594.0,599.0,594.0,437.0,58.0,1.0
전라남도 무안군 청계면(4684033000),6367.0,6367.0,200.0,441.0,709.0,447.0,698.0,1148.0,1225.0,887.0,514.0,82.0,16.0
전라남도 무안군 현경면(4684034000),4701.0,4701.0,119.0,217.0,326.0,258.0,422.0,894.0,1004.0,910.0,472.0,78.0,1.0
전라남도 무안군 망운면(4684035000),2017.0,2017.0,62.0,86.0,155.0,135.0,208.0,344.0,475.0,359.0,153.0,37.0,3.0
전라남도 무안군 해제면(4684036000),5017.0,5017.0,129.0,262.0,368.0,234.0,498.0,860.0,1054.0,984.0,551.0,75.0,2.0
전라남도 무안군 운남면(4684037000),2991.0,2991.0,81.0,181.0,244.0,163.0,279.0,593.0,647.0,513.0,262.0,25.0,3.0
전라남도 함평군 (4686000000),32050.0,32050.0,1387.0,2048.0,2516.0,2124.0,3477.0,5505.0,5919.0,5155.0,3404.0,490.0,25.0
전라남도 함평군 함평읍(4686025000),8401.0,8401.0,547.0,762.0,782.0,702.0,1134.0,1356.0,1279.0,1057.0,678.0,98.0,6.0
전라남도 함평군 손불면(4686031000),3401.0,3401.0,136.0,183.0,188.0,176.0,353.0,579.0,657.0,660.0,423.0,46.0,0.0
전라남도 함평군 신광면(4686032000),1855.0,1855.0,64.0,65.0,129.0,115.0,179.0,289.0,420.0,323.0,231.0,38.0,2.0
전라남도 함평군 학교면(4686033000),3888.0,3888.0,137.0,228.0,272.0,236.0,373.0,659.0,785.0,664.0,464.0,67.0,3.0
전라남도 함평군 엄다면(4686034000),1923.0,1923.0,47.0,84.0,137.0,103.0,173.0,362.0,372.0,346.0,261.0,37.0,1.0
전라남도 함평군 대동면(4686035000),3122.0,3122.0,99.0,228.0,256.0,194.0,290.0,582.0,551.0,519.0,351.0,51.0,1.0
전라남도 함평군 나산면(4686036000),2875.0,2875.0,103.0,138.0,203.0,182.0,254.0,503.0,633.0,473.0,332.0,52.0,2.0
전라남도 함평군 해보면(4686037000),2860.0,2860.0,100.0,129.0,253.0,184.0,318.0,526.0,567.0,444.0,285.0,47.0,7.0
전라남도 함평군 월야면(4686038000),3725.0,3725.0,154.0,231.0,296.0,232.0,403.0,649.0,655.0,669.0,379.0,54.0,3.0
전라남도 영광군 (4687000000),53099.0,53099.0,3765.0,4169.0,5012.0,4871.0,6553.0,8543.0,8467.0,7171.0,3965.0,549.0,34.0
전라남도 영광군 영광읍(4687025000),21893.0,21893.0,2088.0,2366.0,2419.0,2315.0,3373.0,3426.0,2876.0,1958.0,920.0,139.0,13.0
전라남도 영광군 백수읍(4687025300),4693.0,4693.0,181.0,243.0,345.0,269.0,440.0,812.0,851.0,916.0,559.0,70.0,7.0
전라남도 영광군 홍농읍(4687025600),6922.0,6922.0,641.0,549.0,826.0,925.0,871.0,1129.0,874.0,726.0,333.0,44.0,4.0
전라남도 영광군 대마면(4687031000),1812.0,1812.0,84.0,119.0,163.0,153.0,170.0,285.0,322.0,295.0,181.0,38.0,2.0
전라남도 영광군 묘량면(4687032000),1777.0,1777.0,85.0,74.0,127.0,115.0,151.0,284.0,342.0,314.0,251.0,34.0,0.0
전라남도 영광군 불갑면(4687033000),1372.0,1372.0,59.0,58.0,94.0,117.0,104.0,233.0,302.0,239.0,148.0,18.0,0.0
전라남도 영광군 군서면(4687034000),2322.0,2322.0,83.0,183.0,164.0,125.0,237.0,388.0,400.0,423.0,277.0,38.0,4.0
전라남도 영광군 군남면(4687035000),2409.0,2409.0,86.0,76.0,127.0,133.0,193.0,335.0,469.0,540.0,402.0,48.0,0.0
전라남도 영광군 염산면(4687036000),4038.0,4038.0,152.0,152.0,245.0,261.0,372.0,645.0,919.0,834.0,406.0,52.0,0.0
전라남도 영광군 법성면(4687037000),5268.0,5268.0,280.0,336.0,465.0,426.0,552.0,891.0,953.0,843.0,458.0,60.0,4.0
전라남도 영광군 낙월면(4687038000),405.0,405.0,15.0,11.0,27.0,20.0,64.0,85.0,106.0,48.0,22.0,7.0,0.0
전라남도 영광군 낙월면안마출장소(4687038500),188.0,188.0,11.0,2.0,10.0,12.0,26.0,30.0,53.0,35.0,8.0,1.0,0.0
전라남도 장성군 (4688000000),44464.0,44464.0,2781.0,3283.0,4273.0,3661.0,5536.0,7481.0,7260.0,5937.0,3710.0,502.0,40.0
전라남도 장성군 장성읍(4688025000),13517.0,13517.0,1004.0,1211.0,1301.0,1187.0,1919.0,2171.0,2024.0,1646.0,917.0,125.0,12.0
전라남도 장성군 진원면(4688031000),3694.0,3694.0,330.0,297.0,312.0,281.0,468.0,615.0,617.0,441.0,294.0,33.0,6.0
전라남도 장성군 남면(4688032000),3726.0,3726.0,163.0,177.0,365.0,332.0,422.0,698.0,703.0,507.0,313.0,45.0,1.0
전라남도 장성군 동화면(4688033000),1852.0,1852.0,49.0,75.0,151.0,125.0,180.0,362.0,368.0,283.0,220.0,38.0,1.0
전라남도 장성군 삼서면(4688034000),3378.0,3378.0,149.0,190.0,411.0,194.0,387.0,582.0,593.0,493.0,346.0,32.0,1.0
전라남도 장성군 삼계면(4688035000),6152.0,6152.0,682.0,651.0,760.0,809.0,902.0,829.0,621.0,539.0,319.0,40.0,0.0
전라남도 장성군 황룡면(4688036000),4098.0,4098.0,174.0,257.0,415.0,271.0,513.0,790.0,753.0,535.0,330.0,56.0,4.0
전라남도 장성군 서삼면(4688037000),1556.0,1556.0,60.0,93.0,127.0,102.0,170.0,279.0,293.0,254.0,150.0,25.0,3.0
전라남도 장성군 북일면(4688038000),1387.0,1387.0,29.0,61.0,111.0,71.0,111.0,236.0,284.0,276.0,182.0,25.0,1.0
전라남도 장성군 북이면(4688039000),2886.0,2886.0,85.0,174.0,187.0,152.0,263.0,488.0,518.0,560.0,416.0,41.0,2.0
전라남도 장성군 북하면(4688040000),2218.0,2218.0,56.0,97.0,133.0,137.0,201.0,431.0,486.0,403.0,223.0,42.0,9.0
전라남도 완도군 (4689000000),49916.0,49916.0,3153.0,3637.0,3777.0,4008.0,6216.0,8081.0,8621.0,7428.0,4410.0,559.0,26.0
전라남도 완도군 완도읍(4689025000),18283.0,18283.0,1461.0,1735.0,1834.0,1822.0,2690.0,3113.0,2839.0,1809.0,856.0,114.0,10.0
전라남도 완도군 금일읍(4689025300),3757.0,3757.0,211.0,193.0,236.0,284.0,432.0,586.0,753.0,620.0,392.0,48.0,2.0
전라남도 완도군 노화읍(4689025600),4440.0,4440.0,338.0,379.0,292.0,395.0,590.0,655.0,643.0,655.0,439.0,53.0,1.0
전라남도 완도군 노화읍넙도출장소(4689029000),780.0,780.0,47.0,50.0,42.0,72.0,117.0,127.0,157.0,128.0,36.0,2.0,2.0
전라남도 완도군 군외면(4689031000),3260.0,3260.0,93.0,136.0,198.0,179.0,332.0,538.0,706.0,643.0,385.0,48.0,2.0
전라남도 완도군 신지면(4689032000),3423.0,3423.0,129.0,211.0,211.0,204.0,387.0,579.0,637.0,600.0,419.0,45.0,1.0
전라남도 완도군 고금면(4689033000),4273.0,4273.0,199.0,260.0,266.0,252.0,434.0,628.0,714.0,898.0,549.0,70.0,3.0
전라남도 완도군 약산면(4689034000),2377.0,2377.0,120.0,101.0,132.0,122.0,208.0,405.0,490.0,484.0,279.0,36.0,0.0
전라남도 완도군 청산면(4689035000),2076.0,2076.0,66.0,102.0,130.0,134.0,175.0,352.0,419.0,374.0,283.0,40.0,1.0
전라남도 완도군 청산면모도출장소(4689035500),227.0,227.0,8.0,10.0,9.0,6.0,29.0,34.0,38.0,47.0,38.0,7.0,1.0
전라남도 완도군 소안면(4689036000),2531.0,2531.0,146.0,144.0,152.0,167.0,294.0,348.0,456.0,486.0,302.0,35.0,1.0
전라남도 완도군 금당면(4689037000),980.0,980.0,40.0,56.0,58.0,62.0,96.0,168.0,165.0,178.0,137.0,19.0,1.0
전라남도 완도군 보길면(4689038000),2694.0,2694.0,254.0,226.0,158.0,255.0,342.0,412.0,454.0,354.0,211.0,28.0,0.0
전라남도 완도군 생일면(4689039000),815.0,815.0,41.0,34.0,59.0,54.0,90.0,136.0,150.0,152.0,84.0,14.0,1.0
전라남도 진도군 (4690000000),31227.0,31227.0,1704.0,2279.0,2700.0,2313.0,3722.0,5109.0,5355.0,4747.0,2913.0,367.0,18.0
전라남도 진도군 진도읍(4690025000),11131.0,11131.0,912.0,1180.0,1298.0,1169.0,1648.0,1769.0,1500.0,1065.0,527.0,59.0,4.0
전라남도 진도군 군내면(4690031000),3079.0,3079.0,116.0,171.0,218.0,182.0,330.0,523.0,607.0,536.0,351.0,44.0,1.0
전라남도 진도군 고군면(4690032000),3711.0,3711.0,190.0,248.0,286.0,273.0,403.0,594.0,724.0,556.0,380.0,51.0,6.0
전라남도 진도군 의신면(4690033000),3581.0,3581.0,117.0,172.0,240.0,205.0,382.0,638.0,696.0,658.0,414.0,58.0,1.0
전라남도 진도군 임회면(4690034000),3495.0,3495.0,115.0,198.0,242.0,174.0,336.0,587.0,673.0,672.0,423.0,74.0,1.0
전라남도 진도군 지산면(4690035000),3206.0,3206.0,105.0,126.0,229.0,152.0,245.0,512.0,639.0,700.0,445.0,51.0,2.0
전라남도 진도군 조도면(4690036000),2383.0,2383.0,106.0,132.0,148.0,123.0,301.0,381.0,416.0,441.0,309.0,23.0,3.0
전라남도 진도군 조도면가사출장소(4690036500),269.0,269.0,16.0,10.0,17.0,15.0,29.0,45.0,44.0,51.0,40.0,2.0,0.0
전라남도 진도군 조도면거차출장소(4690036600),372.0,372.0,27.0,42.0,22.0,20.0,48.0,60.0,56.0,68.0,24.0,5.0,0.0
전라남도 신안군 (4691000000),38938.0,38938.0,1560.0,2040.0,2779.0,2682.0,4324.0,7042.0,7641.0,6406.0,3950.0,496.0,18.0
전라남도 신안군 지도읍(4691025000),4222.0,4222.0,144.0,226.0,280.0,265.0,452.0,768.0,846.0,738.0,439.0,63.0,1.0
전라남도 신안군 지도읍선도출장소(4691025100),242.0,242.0,5.0,5.0,13.0,16.0,15.0,55.0,52.0,41.0,39.0,1.0,0.0
전라남도 신안군 압해읍(4691025300),5813.0,5813.0,218.0,283.0,511.0,416.0,647.0,1112.0,1242.0,821.0,488.0,71.0,4.0
전라남도 신안군 압해읍매화출장소(4691025400),242.0,242.0,9.0,5.0,9.0,16.0,22.0,39.0,63.0,55.0,22.0,2.0,0.0
전라남도 신안군 압해읍고이도출장소(4691025500),224.0,224.0,13.0,6.0,6.0,11.0,21.0,36.0,47.0,55.0,27.0,2.0,0.0
전라남도 신안군 증도면(4691031000),1480.0,1480.0,43.0,49.0,105.0,97.0,186.0,296.0,234.0,291.0,162.0,17.0,0.0
전라남도 신안군 증도면병풍출장소(4691031500),316.0,316.0,6.0,11.0,21.0,18.0,37.0,66.0,72.0,58.0,26.0,1.0,0.0
전라남도 신안군 임자면(4691032000),3149.0,3149.0,175.0,221.0,226.0,212.0,399.0,566.0,585.0,507.0,240.0,18.0,0.0
전라남도 신안군 자은면(4691033000),2253.0,2253.0,81.0,98.0,139.0,139.0,209.0,431.0,450.0,429.0,253.0,23.0,1.0
전라남도 신안군 비금면(4691034000),3553.0,3553.0,141.0,212.0,215.0,226.0,419.0,630.0,693.0,626.0,344.0,47.0,0.0
전라남도 신안군 도초면(4691035000),2520.0,2520.0,105.0,221.0,165.0,166.0,274.0,384.0,458.0,417.0,299.0,30.0,1.0
전라남도 신안군 도초면우이도출장소(4691035500),221.0,221.0,9.0,5.0,7.0,13.0,32.0,60.0,45.0,30.0,17.0,2.0,1.0
전라남도 신안군 흑산면(4691036000),2314.0,2314.0,73.0,121.0,206.0,191.0,302.0,444.0,395.0,322.0,214.0,41.0,5.0
전라남도 신안군 흑산면가거도출장소(4691036500),475.0,475.0,13.0,30.0,67.0,54.0,80.0,95.0,71.0,40.0,24.0,1.0,0.0
전라남도 신안군 흑산면태도출장소(4691036600),226.0,226.0,14.0,14.0,16.0,12.0,28.0,45.0,46.0,25.0,23.0,3.0,0.0
전라남도 신안군 흑산면홍도출장소(4691036700),502.0,502.0,31.0,30.0,52.0,53.0,93.0,102.0,69.0,42.0,30.0,0.0,0.0
전라남도 신안군 흑산면대둔도출장소(4691036800),322.0,322.0,12.0,19.0,32.0,25.0,42.0,63.0,65.0,42.0,17.0,5.0,0.0
전라남도 신안군 하의면(4691037000),1770.0,1770.0,78.0,108.0,117.0,119.0,195.0,314.0,336.0,287.0,194.0,22.0,0.0
전라남도 신안군 신의면(4691038000),1544.0,1544.0,70.0,99.0,130.0,119.0,218.0,282.0,280.0,205.0,124.0,15.0,2.0
전라남도 신안군 장산면(4691039000),1565.0,1565.0,72.0,67.0,84.0,109.0,156.0,238.0,335.0,292.0,188.0,22.0,2.0
전라남도 신안군 안좌면(4691040000),2713.0,2713.0,121.0,98.0,195.0,179.0,221.0,459.0,549.0,477.0,353.0,60.0,1.0
전라남도 신안군 안좌면자라출장소(4691040500),275.0,275.0,11.0,8.0,16.0,33.0,25.0,47.0,64.0,43.0,25.0,3.0,0.0
전라남도 신안군 팔금면(4691041000),974.0,974.0,19.0,31.0,45.0,63.0,79.0,144.0,222.0,219.0,135.0,17.0,0.0
전라남도 신안군 암태면(4691042000),2023.0,2023.0,97.0,73.0,122.0,130.0,172.0,366.0,422.0,344.0,267.0,30.0,0.0
경상북도  (4700000000),2639422.0,2639422.0,189561.0,225924.0,284163.0,291117.0,383508.0,459662.0,409250.0,241411.0,135047.0,18786.0,993.0
경상북도 포항시 (4711000000),502916.0,502916.0,39673.0,46753.0,56450.0,59577.0,77130.0,90149.0,78580.0,36999.0,15351.0,2142.0,112.0
경상북도 포항시 남구 (4711100000),230422.0,230422.0,17468.0,21242.0,26193.0,26979.0,35625.0,41381.0,36601.0,17237.0,6752.0,887.0,57.0
경상북도 포항시 남구 구룡포읍(4711125000),7568.0,7568.0,146.0,239.0,469.0,443.0,759.0,1434.0,1943.0,1341.0,696.0,91.0,7.0
경상북도 포항시 남구 연일읍(4711125300),30633.0,30633.0,2374.0,3712.0,3635.0,3080.0,5198.0,5993.0,4204.0,1677.0,676.0,79.0,5.0
경상북도 포항시 남구 오천읍(4711125600),54839.0,54839.0,5709.0,5873.0,6317.0,8192.0,10131.0,8545.0,6269.0,2539.0,1125.0,125.0,14.0
경상북도 포항시 남구 대송면(4711131000),3500.0,3500.0,65.0,144.0,279.0,262.0,314.0,704.0,919.0,534.0,239.0,39.0,1.0
경상북도 포항시 남구 동해면(4711132000),9908.0,9908.0,567.0,773.0,1002.0,967.0,1257.0,1807.0,1841.0,1123.0,495.0,74.0,2.0
경상북도 포항시 남구 장기면(4711133000),4117.0,4117.0,71.0,126.0,198.0,186.0,296.0,716.0,978.0,837.0,613.0,92.0,4.0
경상북도 포항시 남구 호미곶면(4711135000),1887.0,1887.0,31.0,74.0,98.0,82.0,177.0,328.0,463.0,381.0,222.0,30.0,1.0
경상북도 포항시 남구 상대동(4711152500),24820.0,24820.0,1183.0,1514.0,3211.0,2954.0,3358.0,4499.0,5076.0,2370.0,570.0,82.0,3.0
경상북도 포항시 남구 해도동(4711154500),17256.0,17256.0,612.0,786.0,1678.0,1613.0,2198.0,3381.0,4131.0,2164.0,625.0,60.0,8.0
경상북도 포항시 남구 송도동(4711155000),12507.0,12507.0,427.0,713.0,1046.0,1039.0,1440.0,2348.0,3146.0,1693.0,565.0,85.0,5.0
경상북도 포항시 남구 청림동(4711156000),4694.0,4694.0,199.0,266.0,595.0,516.0,533.0,810.0,965.0,596.0,189.0,23.0,2.0
경상북도 포항시 남구 제철동(4711157000),2839.0,2839.0,160.0,196.0,625.0,342.0,350.0,479.0,406.0,201.0,73.0,7.0,0.0
경상북도 포항시 남구 효곡동(4711158000),30440.0,30440.0,3671.0,3795.0,3486.0,3894.0,5217.0,5411.0,3729.0,898.0,281.0,56.0,2.0
경상북도 포항시 남구 대이동(4711159000),25414.0,25414.0,2253.0,3031.0,3554.0,3409.0,4397.0,4926.0,2531.0,883.0,383.0,44.0,3.0
경상북도 포항시 북구 (4711300000),272494.0,272494.0,22205.0,25511.0,30257.0,32598.0,41505.0,48768.0,41979.0,19762.0,8599.0,1255.0,55.0
경상북도 포항시 북구 흥해읍(4711325000),40604.0,40604.0,3905.0,3625.0,4072.0,5119.0,6272.0,7122.0,5809.0,2958.0,1482.0,232.0,8.0
경상북도 포항시 북구 신광면(4711331000),2873.0,2873.0,68.0,79.0,179.0,131.0,216.0,473.0,768.0,507.0,392.0,57.0,3.0
경상북도 포항시 북구 청하면(4711332000),4827.0,4827.0,111.0,208.0,320.0,259.0,472.0,897.0,1128.0,857.0,502.0,70.0,3.0
경상북도 포항시 북구 송라면(4711333000),2490.0,2490.0,29.0,87.0,163.0,105.0,186.0,469.0,619.0,475.0,308.0,48.0,1.0
경상북도 포항시 북구 기계면(4711334000),4920.0,4920.0,86.0,192.0,293.0,228.0,369.0,903.0,1226.0,903.0,618.0,100.0,2.0
경상북도 포항시 북구 죽장면(4711335000),2126.0,2126.0,39.0,56.0,66.0,72.0,128.0,392.0,598.0,421.0,309.0,45.0,0.0
경상북도 포항시 북구 죽장면상옥출장소(4711335500),593.0,593.0,6.0,15.0,33.0,15.0,39.0,111.0,194.0,113.0,54.0,13.0,0.0
경상북도 포항시 북구 기북면(4711336000),1290.0,1290.0,19.0,40.0,52.0,58.0,102.0,203.0,359.0,255.0,170.0,29.0,3.0
경상북도 포항시 북구 중앙동(4711352000),15743.0,15743.0,567.0,795.0,1663.0,1738.0,1967.0,2760.0,3308.0,2055.0,773.0,108.0,9.0
경상북도 포항시 북구 양학동(4711363000),17199.0,17199.0,1220.0,1867.0,2161.0,1880.0,2691.0,3452.0,2564.0,972.0,328.0,60.0,4.0
경상북도 포항시 북구 죽도동(4711365500),19707.0,19707.0,786.0,932.0,2320.0,2309.0,2503.0,3483.0,4185.0,2326.0,752.0,106.0,5.0
경상북도 포항시 북구 용흥동(4711366500),22295.0,22295.0,1462.0,2048.0,2398.0,2220.0,3281.0,4144.0,4101.0,1864.0,677.0,93.0,7.0
경상북도 포항시 북구 우창동(4711368000),32339.0,32339.0,3046.0,3093.0,3929.0,4451.0,4886.0,6041.0,4449.0,1687.0,669.0,86.0,2.0
경상북도 포항시 북구 두호동(4711369000),23189.0,23189.0,1656.0,2457.0,2939.0,2502.0,3329.0,4708.0,3629.0,1387.0,522.0,58.0,2.0
경상북도 포항시 북구 장량동(4711370000),72758.0,72758.0,8289.0,8876.0,8786.0,10309.0,13387.0,12131.0,7626.0,2371.0,851.0,128.0,4.0
경상북도 포항시 북구 환여동(4711371000),9541.0,9541.0,916.0,1141.0,883.0,1202.0,1677.0,1479.0,1416.0,611.0,192.0,22.0,2.0
경상북도 경주시 (4713000000),253502.0,253502.0,16196.0,20836.0,26921.0,25460.0,36687.0,46852.0,41169.0,24523.0,13012.0,1754.0,92.0
경상북도 경주시 감포읍(4713025000),5501.0,5501.0,146.0,213.0,375.0,341.0,611.0,1024.0,1251.0,946.0,517.0,74.0,3.0
경상북도 경주시 안강읍(4713025300),25017.0,25017.0,1190.0,2063.0,2383.0,1798.0,3356.0,5051.0,4422.0,2940.0,1623.0,178.0,13.0
경상북도 경주시 건천읍(4713025600),9502.0,9502.0,346.0,502.0,729.0,672.0,1043.0,1727.0,2053.0,1470.0,843.0,109.0,8.0
경상북도 경주시 외동읍(4713025900),20431.0,20431.0,1189.0,1117.0,2029.0,2361.0,2772.0,4137.0,3635.0,1931.0,1096.0,156.0,8.0
경상북도 경주시 양북면(4713031000),4327.0,4327.0,228.0,189.0,445.0,480.0,387.0,662.0,829.0,615.0,426.0,63.0,3.0
경상북도 경주시 양남면(4713032000),6322.0,6322.0,285.0,334.0,606.0,511.0,716.0,1322.0,1325.0,743.0,399.0,78.0,3.0
경상북도 경주시 내남면(4713033000),4712.0,4712.0,95.0,199.0,278.0,262.0,401.0,885.0,1140.0,816.0,572.0,61.0,3.0
경상북도 경주시 산내면(4713034000),3268.0,3268.0,52.0,91.0,138.0,135.0,201.0,585.0,983.0,648.0,384.0,50.0,1.0
경상북도 경주시 서면(4713035000),3219.0,3219.0,59.0,123.0,188.0,152.0,307.0,562.0,757.0,665.0,362.0,42.0,2.0
경상북도 경주시 현곡면(4713036000),21947.0,21947.0,2452.0,2428.0,2349.0,3077.0,3828.0,3569.0,2398.0,1144.0,619.0,83.0,0.0
경상북도 경주시 강동면(4713037000),6323.0,6323.0,195.0,335.0,501.0,388.0,734.0,1291.0,1328.0,906.0,559.0,84.0,2.0
경상북도 경주시 천북면(4713038000),5730.0,5730.0,282.0,331.0,544.0,601.0,700.0,1047.0,1080.0,720.0,380.0,44.0,1.0
경상북도 경주시 중부동(4713051500),5308.0,5308.0,211.0,323.0,550.0,514.0,645.0,883.0,1056.0,753.0,332.0,33.0,8.0
경상북도 경주시 황오동(4713053000),6567.0,6567.0,172.0,327.0,645.0,551.0,744.0,1176.0,1452.0,989.0,433.0,67.0,11.0
경상북도 경주시 성건동(4713055000),14047.0,14047.0,443.0,841.0,2062.0,1288.0,1823.0,2402.0,2677.0,1773.0,651.0,85.0,2.0
경상북도 경주시 황남동(4713057000),4779.0,4779.0,91.0,202.0,348.0,298.0,501.0,853.0,1079.0,827.0,512.0,60.0,8.0
경상북도 경주시 선도동(4713059000),14914.0,14914.0,1205.0,1692.0,1924.0,1494.0,2579.0,2776.0,1773.0,927.0,478.0,65.0,1.0
경상북도 경주시 월성동(4713060500),5925.0,5925.0,357.0,343.0,488.0,530.0,754.0,1037.0,1147.0,778.0,424.0,66.0,1.0
경상북도 경주시 용강동(4713061500),22521.0,22521.0,2739.0,2494.0,2532.0,3112.0,4078.0,3842.0,2270.0,911.0,465.0,74.0,4.0
경상북도 경주시 황성동(4713062100),28837.0,28837.0,2494.0,3738.0,3754.0,3222.0,5314.0,5441.0,2997.0,1179.0,607.0,89.0,2.0
경상북도 경주시 동천동(4713063000),22753.0,22753.0,1260.0,2266.0,3022.0,2382.0,3681.0,4499.0,3382.0,1535.0,647.0,78.0,1.0
경상북도 경주시 불국동(4713065000),9771.0,9771.0,652.0,592.0,856.0,1157.0,1302.0,1756.0,1747.0,1047.0,564.0,93.0,5.0
경상북도 경주시 보덕동(4713066000),1781.0,1781.0,53.0,93.0,175.0,134.0,210.0,325.0,388.0,260.0,119.0,22.0,2.0
경상북도 김천시 (4715000000),140548.0,140548.0,10437.0,12245.0,14620.0,15142.0,19401.0,23907.0,22012.0,13435.0,8114.0,1182.0,53.0
경상북도 김천시 아포읍(4715025000),7131.0,7131.0,382.0,422.0,552.0,579.0,837.0,1449.0,1432.0,847.0,537.0,92.0,2.0
경상북도 김천시 농소면(4715031000),3043.0,3043.0,116.0,132.0,251.0,224.0,307.0,562.0,646.0,445.0,316.0,44.0,0.0
경상북도 김천시 남면(4715032000),3128.0,3128.0,67.0,146.0,244.0,198.0,310.0,596.0,693.0,480.0,332.0,58.0,4.0
경상북도 김천시 개령면(4715034000),2478.0,2478.0,58.0,102.0,181.0,149.0,205.0,484.0,607.0,400.0,249.0,42.0,1.0
경상북도 김천시 감문면(4715035000),3305.0,3305.0,71.0,105.0,168.0,177.0,249.0,583.0,826.0,575.0,476.0,74.0,1.0
경상북도 김천시 어모면(4715036000),4062.0,4062.0,153.0,188.0,308.0,214.0,431.0,742.0,893.0,657.0,401.0,71.0,4.0
경상북도 김천시 봉산면(4715037000),3196.0,3196.0,94.0,147.0,254.0,196.0,287.0,626.0,770.0,501.0,285.0,34.0,2.0
경상북도 김천시 대항면(4715038000),3469.0,3469.0,82.0,190.0,304.0,208.0,320.0,740.0,791.0,466.0,308.0,56.0,4.0
경상북도 김천시 감천면(4715039000),1942.0,1942.0,58.0,77.0,147.0,120.0,181.0,380.0,417.0,288.0,240.0,33.0,1.0
경상북도 김천시 조마면(4715040000),2237.0,2237.0,57.0,95.0,140.0,124.0,197.0,434.0,527.0,346.0,276.0,39.0,2.0
경상북도 김천시 구성면(4715041000),2835.0,2835.0,58.0,85.0,171.0,141.0,197.0,542.0,660.0,512.0,396.0,71.0,2.0
경상북도 김천시 지례면(4715042000),1576.0,1576.0,39.0,55.0,81.0,65.0,114.0,273.0,374.0,307.0,231.0,34.0,3.0
경상북도 김천시 부항면(4715043000),1260.0,1260.0,28.0,35.0,67.0,46.0,112.0,216.0,319.0,231.0,179.0,25.0,2.0
경상북도 김천시 대덕면(4715044000),2294.0,2294.0,46.0,301.0,115.0,105.0,163.0,376.0,484.0,375.0,291.0,35.0,3.0
경상북도 김천시 증산면(4715045000),1036.0,1036.0,11.0,35.0,45.0,28.0,85.0,222.0,281.0,156.0,156.0,16.0,1.0
경상북도 김천시 자산동(4715051600),6748.0,6748.0,219.0,377.0,621.0,556.0,832.0,1120.0,1513.0,1008.0,447.0,55.0,0.0
경상북도 김천시 평화남산동(4715053600),7641.0,7641.0,215.0,438.0,809.0,714.0,856.0,1336.0,1598.0,1055.0,543.0,73.0,4.0
경상북도 김천시 양금동(4715056500),3961.0,3961.0,139.0,236.0,322.0,260.0,416.0,672.0,857.0,655.0,362.0,39.0,3.0
경상북도 김천시 대신동(4715057500),25224.0,25224.0,2108.0,3124.0,3670.0,2877.0,4106.0,4298.0,2752.0,1400.0,794.0,88.0,7.0
경상북도 김천시 대곡동(4715059500),20434.0,20434.0,1401.0,2271.0,2398.0,2060.0,2978.0,3717.0,3042.0,1618.0,825.0,121.0,3.0
경상북도 김천시 지좌동(4715061000),11061.0,11061.0,902.0,1102.0,1431.0,1290.0,1841.0,1948.0,1458.0,732.0,301.0,53.0,3.0
경상북도 김천시 율곡동(4715064000),22487.0,22487.0,4133.0,2582.0,2341.0,4811.0,4377.0,2591.0,1072.0,381.0,169.0,29.0,1.0
경상북도 안동시 (4717000000),158907.0,158907.0,10643.0,13736.0,16790.0,15481.0,22332.0,26500.0,25641.0,16626.0,9644.0,1452.0,62.0
경상북도 안동시 풍산읍(4717025000),6390.0,6390.0,190.0,288.0,453.0,374.0,569.0,1115.0,1414.0,1102.0,758.0,120.0,7.0
경상북도 안동시 와룡면(4717031000),4114.0,4114.0,100.0,200.0,315.0,205.0,341.0,694.0,896.0,735.0,544.0,81.0,3.0
경상북도 안동시 북후면(4717032000),3022.0,3022.0,67.0,86.0,148.0,164.0,328.0,546.0,656.0,552.0,412.0,62.0,1.0
경상북도 안동시 서후면(4717033000),3555.0,3555.0,84.0,138.0,309.0,210.0,360.0,606.0,855.0,537.0,381.0,75.0,0.0
